0.11D+08                                              +-  H  He C  O  S  G    
 JSPACE =            1
 194 O-         -1  0  0  0  0  1  0  0  0  0  0  0  0  0  0.26066541D-17
 195 S-         -1  0  0  0  0  0  0  1  0  0  0  0  0  0  0.33817433D-16
 196 He+         1  0  1  0  0  0  0  0  0  0  0  0  0  0  0.64001760D-10
 197 H+          1  1  0  0  0  0  0  0  0  0  0  0  0  0  0.22995652D-09
 198 Fe+         1  0  0  0  0  0  0  0  1  0  0  0  0  0  0.25994786D-08
 199 Mg+         1  0  0  0  0  0  0  0  0  0  1  0  0  0  0.53227491D-08
 200 N+          1  0  0  0  1  0  0  0  0  0  0  0  0  0  0.50119521D-12
 201 Na+         1  0  0  0  0  0  0  0  0  1  0  0  0  0  0.15672647D-08
 202 O+          1  0  0  0  0  1  0  0  0  0  0  0  0  0  0.14626402D-13
 203 S+          1  0  0  0  0  0  0  1  0  0  0  0  0  0  0.27903142D-09
 204 Cl+         1  0  0  0  0  0  0  0  0  0  0  1  0  0  0.16974843D-17
 205 F+          1  0  0  0  0  0  0  0  0  0  0  0  0  1  0.18533492D-16
 206 P+          1  0  0  0  0  0  0  0  0  0  0  0  1  0  0.44012815D-13
 207 e-         -1  0  0  0  0  0  0  0  0  0  0  0  0  0  0.18485690D-07
 208 CH+         1  1  0  1  0  0  0  0  0  0  0  0  0  0  0.14334422D-16
 209 H2+         1  2  0  0  0  0  0  0  0  0  0  0  0  0  0.28793746D-12
 210 OH+         1  1  0  0  0  1  0  0  0  0  0  0  0  0  0.61068006D-13
 211 SiH+        1  1  0  0  0  0  1  0  0  0  0  0  0  0  0.14590493D-12
 212 C2+         1  0  0  2  0  0  0  0  0  0  0  0  0  0  0.23044516D-17
 213 CN-        -1  0  0  1  1  0  0  0  0  0  0  0  0  0  0.93596315D-16
 214 OH-        -1  1  0  0  0  1  0  0  0  0  0  0  0  0  0.62780395D-14
 215 CF+         1  0  0  1  0  0  0  0  0  0  0  0  0  1  0.61923002D-11
 216 HS+         1  1  0  0  0  0  0  1  0  0  0  0  0  0  0.17917735D-11
 217 SO+         1  0  0  0  0  1  0  1  0  0  0  0  0  0  0.41597124D-10
 218 CCl+        1  0  0  1  0  0  0  0  0  0  0  1  0  0  0.35781547D-12
 219 ClO+        1  0  0  0  0  1  0  0  0  0  0  1  0  0  0.00000000D+00
 220 CN+         1  0  0  1  1  0  0  0  0  0  0  0  0  0  0.80253076D-17
 221 CO+         1  0  0  1  0  1  0  0  0  0  0  0  0  0  0.12217685D-13
 222 CP+         1  0  0  1  0  0  0  0  0  0  0  0  1  0  0.16673826D-21
 223 CS+         1  0  0  1  0  0  0  1  0  0  0  0  0  0  0.68672893D-15
 224 HCl+        1  1  0  0  0  0  0  0  0  0  0  1  0  0  0.10296844D-16
 225 HF+         1  1  0  0  0  0  0  0  0  0  0  0  0  1  0.14256088D-16
 226 HeH+        1  1  1  0  0  0  0  0  0  0  0  0  0  0  0.51625750D-20
 227 N2+         1  0  0  0  2  0  0  0  0  0  0  0  0  0  0.90803214D-15
 228 NH+         1  1  0  0  1  0  0  0  0  0  0  0  0  0  0.25856127D-14
 229 NO+         1  0  0  0  1  1  0  0  0  0  0  0  0  0  0.26210317D-11
 230 NS+         1  0  0  0  1  0  0  1  0  0  0  0  0  0  0.14815045D-12
 231 O2+         1  0  0  0  0  2  0  0  0  0  0  0  0  0  0.15737436D-09
 232 PH+         1  1  0  0  0  0  0  0  0  0  0  0  1  0  0.15860706D-13
 233 PN+         1  0  0  0  1  0  0  0  0  0  0  0  1  0  0.19480384D-13
 234 PO+         1  0  0  0  0  1  0  0  0  0  0  0  1  0  0.68754842D-13
 235 S2+         1  0  0  0  0  0  0  2  0  0  0  0  0  0  0.96272514D-14
 236 SiC+        1  0  0  1  0  0  1  0  0  0  0  0  0  0  0.16974497D-18
 237 SiN+        1  0  0  0  1  0  1  0  0  0  0  0  0  0  0.30669686D-13
 238 SiO+        1  0  0  0  0  1  1  0  0  0  0  0  0  0  0.89128396D-15
 239 SiS+        1  0  0  0  0  0  1  1  0  0  0  0  0  0  0.87209007D-19
 240 SiF+        1  0  0  0  0  0  1  0  0  0  0  0  0  1  0.30913091D-12
 241 CH2+        1  2  0  1  0  0  0  0  0  0  0  0  0  0  0.18605654D-14
 242 C2N+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0.12545265D-19
 243 CNC+        1  0  0  2  1  0  0  0  0  0  0  0  0  0  0.11018740D-11
 244 HSiO+       1  1  0  0  0  1  1  0  0  0  0  0  0  0  0.38054405D-10
 245 N2H+        1  1  0  0  2  0  0  0  0  0  0  0  0  0  0.10144894D-09
 246 C2H+        1  1  0  2  0  0  0  0  0  0  0  0  0  0  0.83771905D-17
 247 H3+         1  3  0  0  0  0  0  0  0  0  0  0  0  0  0.53365482D-09
 248 C3-        -1  0  0  3  0  0  0  0  0  0  0  0  0  0  0.27495560D-15
 249 HCO+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0.47379797D-08
 250 HSO+        1  1  0  0  0  1  0  1  0  0  0  0  0  0  0.10680113D-09
 251 H2S+        1  2  0  0  0  0  0  1  0  0  0  0  0  0  0.68003439D-13
 252 HCS+        1  1  0  1  0  0  0  1  0  0  0  0  0  0  0.12676307D-11
 253 HPO+        1  1  0  0  0  1  0  0  0  0  0  0  1  0  0.17679175D-13
 254 C2O+        1  0  0  2  0  1  0  0  0  0  0  0  0  0  0.70947722D-17
 255 C2S+        1  0  0  2  0  0  0  1  0  0  0  0  0  0  0.15352436D-14
 256 C3+         1  0  0  3  0  0  0  0  0  0  0  0  0  0  0.75941728D-17
 257 CCP+        1  0  0  2  0  0  0  0  0  0  0  0  1  0  0.17662868D-16
 258 CHSi+       1  1  0  1  0  0  1  0  0  0  0  0  0  0  0.19798947D-18
 259 CO2+        1  0  0  1  0  2  0  0  0  0  0  0  0  0  0.29236305D-17
 260 H2Cl+       1  2  0  0  0  0  0  0  0  0  0  1  0  0  0.68609680D-13
 261 H2F+        1  2  0  0  0  0  0  0  0  0  0  0  0  1  0.13535868D-11
 262 H2O+        1  2  0  0  0  1  0  0  0  0  0  0  0  0  0.14844962D-12
 263 HCN+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0.21309947D-16
 264 HCP+        1  1  0  1  0  0  0  0  0  0  0  0  1  0  0.27491541D-20
 265 HNC+        1  1  0  1  1  0  0  0  0  0  0  0  0  0  0.15102946D-15
 266 HNO+        1  1  0  0  1  1  0  0  0  0  0  0  0  0  0.91826870D-12
 267 HNS+        1  1  0  0  1  0  0  1  0  0  0  0  0  0  0.13757053D-15
 268 HNSi+       1  1  0  0  1  0  1  0  0  0  0  0  0  0  0.14478886D-17
 269 HOC+        1  1  0  1  0  1  0  0  0  0  0  0  0  0  0.36883541D-11
 270 HPN+        1  1  0  0  1  0  0  0  0  0  0  0  1  0  0.89622093D-13
 271 HSiS+       1  1  0  0  0  0  1  1  0  0  0  0  0  0  0.36426688D-14
 272 NaH2+       1  2  0  0  0  0  0  0  0  1  0  0  0  0  0.97684447D-14
 273 NCO+        1  0  0  1  1  1  0  0  0  0  0  0  0  0  0.50191424D-14
 274 NH2+        1  2  0  0  1  0  0  0  0  0  0  0  0  0  0.22157913D-13
 275 NO2+        1  0  0  0  1  2  0  0  0  0  0  0  0  0  0.30556964D-17
 276 HO2+        1  1  0  0  0  2  0  0  0  0  0  0  0  0  0.37712927D-13
 277 OCS+        1  0  0  1  0  1  0  1  0  0  0  0  0  0  0.41552813D-12
 278 PH2+        1  2  0  0  0  0  0  0  0  0  0  0  1  0  0.73413652D-15
 279 HS2+        1  1  0  0  0  0  0  2  0  0  0  0  0  0  0.46526221D-16
 280 SiC2+       1  0  0  2  0  0  1  0  0  0  0  0  0  0  0.67029456D-19
 281 SiH2+       1  2  0  0  0  0  1  0  0  0  0  0  0  0  0.30138199D-12
 282 SiNC+       1  0  0  1  1  0  1  0  0  0  0  0  0  0  0.15713890D-12
 283 SO2+        1  0  0  0  0  2  0  1  0  0  0  0  0  0  0.10120092D-14
 284 HCNH+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0.11579282D-10
 285 HC2N+       1  1  0  2  1  0  0  0  0  0  0  0  0  0  0.51139544D-18
 286 C3H+        1  1  0  3  0  0  0  0  0  0  0  0  0  0  0.41679324D-15
 287 C4+         1  0  0  4  0  0  0  0  0  0  0  0  0  0  0.18545837D-16
 288 H2CO+       1  2  0  1  0  1  0  0  0  0  0  0  0  0  0.13833573D-12
 289 CH3+        1  3  0  1  0  0  0  0  0  0  0  0  0  0  0.94359894D-11
 290 C3N-       -1  0  0  3  1  0  0  0  0  0  0  0  0  0  0.10675537D-14
 291 C4-        -1  0  0  4  0  0  0  0  0  0  0  0  0  0  0.54100846D-14
 292 H3O+        1  3  0  0  0  1  0  0  0  0  0  0  0  0  0.12398296D-08
 293 H2NO+       1  2  0  0  1  1  0  0  0  0  0  0  0  0  0.97863839D-12
 294 H3S+        1  3  0  0  0  0  0  1  0  0  0  0  0  0  0.41137863D-13
 295 HC2S+       1  1  0  2  0  0  0  1  0  0  0  0  0  0  0.55058330D-13
 296 HOCS+       1  1  0  1  0  1  0  1  0  0  0  0  0  0  0.19945005D-12
